estado;titulo;sku_legacy;handle;ps_product_ids;ids_vivos;que_hace_falta;tamano;admin
FUSION;Light & Dark Blue Art Glass on Clear Base Large;PS9146;p-8106-light-dark-blue-art-glass-on-clear-base-large;GM742A GM742B;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9146
FUSION;Light & Dark Blue Art Glass on Clear Base Small;PS9145;p-8105-light-dark-blue-art-glass-on-clear-base-small;GM742C;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9145
FUSION;Light Brown Leatherette Oval Keychain;PS10958;p-8829-light-brown-leatherette-oval-keychain;CM291LB;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10958
FUSION;Light Brown Leatherette Phone Easel;PS10959;p-8830-light-brown-leatherette-phone-easel;CM296LB;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10959
FUSION;Lucite Square & Rectangular Block Awards;PS6753;p-6071-lucite-square-rectangular-block-awards;CD549A;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6753
FUSION;Medium Blue Chisel Carve Tower Award;PS10984;p-8832-medium-blue-chisel-carve-tower-award;C610LBL;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10984
FUSION;Medium Digi;PS6763;p-6081-medium-digi;CD547AEB;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6763
FUSION;Medium Gold Chisel Carve Tower Award;PS6764;p-6082-medium-gold-chisel-carve-tower-award;C610LGO;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6764
FUSION;Medium Gold Halley Plaque;PS10987;p-8833-medium-gold-halley-plaque;C750BLGO;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10987
FUSION;Medium Green Halley Plaque;PS10988;p-8834-medium-green-halley-plaque;C750BLGN;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10988
FUSION;Medium Red Halley Plaque;PS10989;p-8835-medium-red-halley-plaque;C750BLR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10989
FUSION;Optic Clear Crystal Cube Award Trophy;PS6785;p-6103-optic-clear-crystal-cube-award-trophy;GM453A GM453B GM453C;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6785
FUSION;Optic Clear Crystal Cube X Large Award Trophy;PS6784;p-6102-optic-clear-crystal-cube-x-large-award-trophy;GM453D;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6784
FUSION;Optic Clear Crystal Cube XX Large Award;PS6783;p-6101-optic-clear-crystal-cube-xx-large-award;GM453E;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6783
FUSION;Optic Crystal Wedge Award Large;PS9242;p-8123-optic-crystal-wedge-award-large;GI29D;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9242
FUSION;Optic Crystal Wedge Award Trophy;PS6825;p-6143-optic-crystal-wedge-award-trophy;GI29A GI29B GI29C;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6825
FUSION;Pink Leatherette Oval Keychain;PS11148;p-8843-pink-leatherette-oval-keychain;CM291PK;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11148
FUSION;Plaque w/ Green Marble Mist;PS11160;p-8845-plaque-w-green-marble-mist;C023AGR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11160
FUSION;Polar Camel Medium;PS11166;p-8850-polar-camel-medium;CM712BL CM712DB CM712GR CM712GY CM712LB CM712LP CM712MR CM712OR CM712PK CM712PU CM712RD CM712TL CM712WH CM713BK CM731BK;;3 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11166
FUSION;Polar Camel Small;PS11164;p-8848-polar-camel-small;CM713BL CM713DB CM713GR CM713GY CM713LB CM713LP CM713MR CM713OR CM713PK CM713PU CM713RD CM713TL CM713WH CM711BL CM711CR CM711DB CM711GR CM711GY CM711LB CM711LP CM711MR CM711OG CM711OR CM711PK CM711PU CM711RD CM711TL CM711WH CM711YW CM712BK CM726BL CM726CR CM726DB CM726GR CM726GY CM726LB CM726LP CM726MR CM726OR CM726PK CM726PU CM726RD CM726TL CM726WH CM726YW CM731BL CM731CR CM731DB CM731GR CM731GY;;5 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11164
FUSION;Polar Camel stainless steel beverage holder. Large;PS11163;p-8847-polar-camel-stainless-steel-beverage-holder-large;CM727BL CM727CR CM727DB CM727GR CM727GY CM727LB CM727LP CM727MR CM727OR CM727PK CM727PU CM727RD CM727TL CM727WH CM727YW CM737BL CM737CR CM737DB CM737GR CM737GY CM737LB CM737LP CM737MR CM737OR CM737PK CM737PU CM737RD CM737TL CM737WH CM737YW;;2 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11163
FUSION;Polar Camel stainless steel beverage holder. Small;PS11162;p-8846-polar-camel-stainless-steel-beverage-holder-small;CM727BK CM737BK;;2 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11162
FUSION;Powder Coated Tumbler Large;PS11173;p-8854-powder-coated-tumbler-large;CM816BK;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11173
FUSION;Powder Coated Tumbler Small;PS11172;p-8853-powder-coated-tumbler-small;CM816BL CM816DB CM816MR CM816PK CM816PU CM816RD CM816TL CM816WH;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11172
FUSION;Premium Black Glass Tablet with Metal Stand;PS6851;p-6169-premium-black-glass-tablet-with-metal-stand;GM699B GM699C;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6851
FUSION;Premium Black Glass Tablet with Metal Stand Small;PS6852;p-6170-premium-black-glass-tablet-with-metal-stand-small;GM699A;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6852
FUSION;Premium Blue Glass Tablet with Metal Stand;PS6853;p-6171-premium-blue-glass-tablet-with-metal-stand;GM698B GM698C;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6853
FUSION;Premium Blue Glass Tablet with Metal Stand Small;PS6854;p-6172-premium-blue-glass-tablet-with-metal-stand-small;GM698A;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6854
FUSION;Purple Chisel Carve Tower Award;PS9309;p-8147-purple-chisel-carve-tower-award;C701LPU;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9309
FUSION;Purple Chisel Carve Tower Award on Base;PS6864;p-6182-purple-chisel-carve-tower-award-on-base;C701BLPU;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6864
FUSION;Rawhide Leatherette Oval Keychain;PS11203;p-8856-rawhide-leatherette-oval-keychain;CM291RW;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11203
FUSION;Rawhide Leatherette Phone Easel;PS11204;p-8857-rawhide-leatherette-phone-easel;CM296RW;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11204
FUSION;Rectangle Etched Edge Crystal with Layered Base;PS6872;p-6190-rectangle-etched-edge-crystal-with-layered-base;GM731A GM731B;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6872
FUSION;Rectangle Etched Edge Crystal with Layered Base Large;PS6871;p-6189-rectangle-etched-edge-crystal-with-layered-base-large;GM731C;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6871
FUSION;Red Acrylic Color Drops Award;PS9325;p-8153-red-acrylic-color-drops-award;CD1101AR CD1101BR;;2 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9325
FUSION;Red Arched Brilliance Award on Clear Base;PS6874;p-6192-red-arched-brilliance-award-on-clear-base;CD636R;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6874
FUSION;Red Cascade Carved Acrylic Award;PS9330;p-8154-red-cascade-carved-acrylic-award;CD1217RD;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9330
FUSION;Red Chisel Carve Tower Award on Base;PS6878;p-6196-red-chisel-carve-tower-award-on-base;C701BLRE;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6878
FUSION;Red Deco Lucite Peak On Marble Base Award Trophy;PS6880;p-6198-red-deco-lucite-peak-on-marble-base-award-trophy;CD854AR CD854BR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6880
FUSION;Red Designs Deco Lucite Tablet Award Trophy;PS6881;p-6199-red-designs-deco-lucite-tablet-award-trophy;CD852AR CD852BR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6881
FUSION;Red Marble Florentine Plate on Ebony Board;PS9339;p-8156-red-marble-florentine-plate-on-ebony-board;CD414AREF CD414BREF;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9339
FUSION;Red Marble Florentine Plate on Walnut Finish Board;PS11238;p-8858-red-marble-florentine-plate-on-walnut-finish-board;CD414ARWF CD414BRWF;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11238
FUSION;Red Plaque w/ Marble Mist Small;PS6887;p-6205-red-plaque-w-marble-mist-small;C023BR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6887
FUSION;Red Plaque with Marble Mist Large;PS6888;p-6206-red-plaque-with-marble-mist-large;C023AR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6888
FUSION;Red Spectrum Chisel Carved Tower Award;PS6890;p-6208-red-spectrum-chisel-carved-tower-award;C701LRE;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6890
FUSION;Red Teardrop Art Glass;PS9346;p-8158-red-teardrop-art-glass;GM805R;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9346
FUSION;Rose Leatherette Oval Keychain;PS11251;p-8859-rose-leatherette-oval-keychain;CM291RS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11251
FUSION;Silver Metal Trophy Cup;PS6928;p-6246-silver-metal-trophy-cup;CM401AS CM401BS CM401CS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6928
FUSION;Silver Star Self-Standing Plaque;PS6931;p-6249-silver-star-self-standing-plaque;C0642S;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6931
FUSION;Simplicity Plate on Ebony Board;PS11328;p-8873-simplicity-plate-on-ebony-board;C076BB C076BGO C076BR C076BS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11328
FUSION;Simplicity Plate on Ebony Board Plaque;PS6938;p-6256-simplicity-plate-on-ebony-board-plaque;C076AB C076AGO C076AR C076AS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6938
FUSION;Simplicity Plate on Walnut Finish Board;PS11333;p-8874-simplicity-plate-on-walnut-finish-board;C075BB C075BGO C075BR C075BS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11333
FUSION;Simplicity Plate on Walnut Finish Board Plaque;PS6940;p-6258-simplicity-plate-on-walnut-finish-board-plaque;C075AB C075AGO C075AR C075AS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6940
FUSION;Slide-in Certificate Ebony Plaque Ebony in Mailer Box;PS6948;p-6266-slide-in-certificate-ebony-plaque-ebony-in-mailer-box;CD120M;;repunte a CD120G, pero ya lo reclama otro producto;;https://admin.shopify.com/store/trophy-partner/products?query=PS6948
FUSION;Slide-in Certificate Walnut Plaque in Gift Box;PS6952;p-6270-slide-in-certificate-walnut-plaque-in-gift-box;C4801AAG C4801AG C4801BG C4801CG;;4 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6952
FUSION;Slide-in Certificate Walnut Plaque in Mailer Box;PS6953;p-6271-slide-in-certificate-walnut-plaque-in-mailer-box;C4801AAM C4801AM C4801BM C4801CM;;4 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6953
FUSION;Small Gold Halley Plaque;PS11360;p-8876-small-gold-halley-plaque;C750ALGO;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11360
FUSION;Small Green Halley Plaque;PS11361;p-8877-small-green-halley-plaque;C750ALGN;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11361
FUSION;Small Red Halley Plaque;PS11362;p-8878-small-red-halley-plaque;C750ALR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11362
FUSION;Tahoe Stemless Cocktail Tumbler;PS11414;p-8884-tahoe-stemless-cocktail-tumbler;CM745BK CM745BL CM745DB CM745LB CM745LP CM745PU;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11414
FUSION;Tahoe Stemless Cocktail Tumblers;PS11415;p-8885-tahoe-stemless-cocktail-tumblers;CM745PK CM745RD CM745TL;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11415
FUSION;Tahoe Travel Mug;PS11416;p-8886-tahoe-travel-mug;CM747LB CM746LB;;2 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11416
FUSION;Tahoe Travel Tumbler;PS11417;p-8887-tahoe-travel-tumbler;CM747BK CM747BL CM747DB CM747LP CM747OR CM747PK CM747PU CM747RD CM746BK CM746BL CM746DB CM746LP CM746OR CM746PK CM746PU CM746RD;;2 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11417
FUSION;Teal Chisel Carve Tower Award;PS11425;p-8891-teal-chisel-carve-tower-award;C701LTE;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11425
FUSION;Teal Chisel Carve Tower Award on Base;PS11424;p-8890-teal-chisel-carve-tower-award-on-base;C701BLTE;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS11424
FUSION;Walnut Certificate Frame with Gold Metallized Accent;PS7003;p-6321-walnut-certificate-frame-with-gold-metallized-accent;C4802WG;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS7003
